BuffDetail表格,,,,,,,,,,,,,,,,,,,,,,
Both,,,,,,,,,,,,,,,,,,,,,,
ID,VariableName,VariableComment,BuffTypeID,Name,Description,BuffTime,Param0,ParamDesc0,Param1,ParamDesc1,Param2,ParamDesc2,Param3,ParamDesc3,Param4,ParamDesc4,Param5,ParamDesc5,Param6,ParamDesc6,Param7,ParamDesc7
7064,,,7,"击退一定距离,单位为格子大小",肉鸽模式防空飞弹塔攻击会造成击退,0,0.1,"击退距离,单位为格子",,,,,,,,,,,,,,
7065,,,76,给指定类型的塔附加buff,"肉鸽模式防空飞弹塔子弹加1,攻速降低",-1,"7066,7067",BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,2,塔的类型,,,,
7066,,,121,增加子弹数量,"肉鸽模式防空飞弹塔子弹加1,攻速降低",-1,1,增加的子弹数量,,,,,,,,,,,,,,
7067,,,122,降低攻速,"肉鸽模式防空飞弹塔子弹加1,攻速降低",-1,0.15,减少的攻速,,,,,,,,,,,,,,
7068,,,76,给指定类型的塔附加buff,"肉鸽模式防空飞弹塔攻速增加,射程降低",-1,"7069,7070",BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,2,塔的类型,,,,
7069,,,63,增加攻速,"肉鸽模式防空飞弹塔攻速增加,射程降低",-1,0.3,提升攻速,,,,,,,,,,,,,,
7070,,,123,射程降低,"肉鸽模式防空飞弹塔攻速增加,射程降低",-1,0.15,降低的射程百分比,,,,,,,,,,,,,,
7071,,,76,给指定类型的塔附加buff,"肉鸽模式防空飞弹塔击杀怪物时攻击提升,攻速提升",-1,7072,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,2,塔的类型,,,,
7072,,,124,击杀怪物时触发,"肉鸽模式防空飞弹塔击杀怪物时攻击提升,攻速提升",-1,"7073,7074",BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,1000,触发万分比,,,,,,
7073,,,53,提升攻击力,"肉鸽模式防空飞弹塔击杀怪物时攻击提升,攻速提升",5,0,提升攻击力,0.15,提升的百分比,,,,,,,,,,,,
7074,,,63,增加攻速,"肉鸽模式防空飞弹塔击杀怪物时攻击提升,攻速提升",5,0.15,提升攻速,,,,,,,,,,,,,,
7075,,,76,给指定类型的塔附加buff,肉鸽模式防空飞弹塔每10秒获得一次攻速提升,-1,7076,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,2,塔的类型,,,,
7076,,,125,每隔一定时间触发一次,肉鸽模式防空飞弹塔每10秒获得一次攻速提升,-1,7077,BuffID,0,最大叠加次数,1,是否附加给被命中目标,10,触发CD,10000,触发万分比,,,,,,
7077,,,63,增加攻速,肉鸽模式防空飞弹塔每10秒获得一次攻速提升,4,0.4,提升攻速,,,,,,,,,,,,,,
7078,,,76,给指定类型的塔附加buff,肉鸽模式投石机射程增加,-1,7079,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,3,塔的类型,,,,
7079,,,6,"增加射程,固定百分比",肉鸽模式投石机射程增加,-1,0.2,增加的百分比,,,,,,,,,,,,,,
7080,,,76,给指定类型的塔附加buff,肉鸽模式投石机爆炸范围随着飞行距离而增加,-1,7081,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,3,塔的类型,,,,
7081,,,126,爆炸范围随着飞行距离增加,肉鸽模式投石机爆炸范围随着飞行距离而增加,-1,0.1,每飞行1个格子增加的爆炸范围,,,,,,,,,,,,,,
7082,,,76,给指定类型的塔附加buff,肉鸽模式投石机伤害随着飞行距离而增加,-1,7083,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,3,塔的类型,,,,
7083,,,127,伤害随着飞行距离增加,肉鸽模式投石机伤害随着飞行距离而增加,-1,0.1,每飞行1个格子增加的伤害,,,,,,,,,,,,,,
7084,,,76,给指定类型的塔附加buff,肉鸽模式投石机对爆炸一定范围内的敌人伤害增加,-1,7085,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,3,塔的类型,,,,
7085,,,128,对子弹爆炸一定范围内的敌人伤害增加,肉鸽模式投石机对爆炸一定范围内的敌人伤害增加,-1,0.35,距离爆炸中心的范围百分比,0.8,伤害增加百分比,,,,,,,,,,,,
7086,,,76,给指定类型的塔附加buff,"肉鸽模式投石机子弹飞行速度增加,伤害增加",-1,"7087,7088",BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,3,塔的类型,,,,
7087,,,129,子弹飞行速度增加,"肉鸽模式投石机子弹飞行速度增加,伤害增加",-1,0.2,增加的百分比,,,,,,,,,,,,,,
7088,,,108,伤害增加,"肉鸽模式投石机子弹飞行速度增加,伤害增加",-1,0.1,增加的百分比,,,,,,,,,,,,,,
7089,,,76,给指定类型的塔附加buff,肉鸽模式投石机子弹爆炸时有几率眩晕范围内所有敌人,-1,7090,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,3,塔的类型,,,,
7090,,,130,子弹爆炸时给范围内所有敌人附加buff,肉鸽模式投石机子弹爆炸时有几率眩晕范围内所有敌人,-1,7091,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,2000,触发万分比,,,,,,
7091,,,28,眩晕,肉鸽模式投石机子弹爆炸时有几率眩晕范围内所有敌人,1,0.5,对boss减少的半分比,,,,,,,,,,,,,,
7092,,,76,给指定类型的塔附加buff,肉鸽模式镶嵌塔紫宝石闪电链目标数量增加,-1,7093,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,4,塔的类型,,,,
7093,,,132,镶嵌塔紫宝石技能弹射目标数量增加,肉鸽模式镶嵌塔紫宝石闪电链目标数量增加,-1,2,增加数量,,,,,,,,,,,,,,
7094,,,76,给指定类型的塔附加buff,肉鸽模式火炮塔子弹数量+1，AOE范围减小,-1,"7095,7096",BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,9,塔的类型,,,,
7095,,,134,火炮塔子弹数量增加,肉鸽模式火炮塔子弹加1,-1,1,增加的子弹数量,0.1,"子弹的发射时间,相对于最后一个子弹,小于0表示根据以后子弹的平均发射间隔自动计算时间",,,,,,,,,,,,
7096,,,133,减少火炮塔爆炸范围,肉鸽模式减少火炮塔爆炸范围,-1,0.15,减少的百分比,,,,,,,,,,,,,,
7097,,,76,给指定类型的塔附加buff,肉鸽模式火炮塔子弹数量+1，AOE范围减小,-1,"7098,7099",BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,9,塔的类型,,,,
7098,,,134,火炮塔子弹数量增加,肉鸽模式火炮塔子弹加1,-1,1,增加的子弹数量,0.1,"子弹的发射时间,相对于最后一个子弹,小于0表示根据以后子弹的平均发射间隔自动计算时间",,,,,,,,,,,,
7099,,,135,伤害降低,肉鸽模式减少火炮塔伤害,-1,0.15,减少的百分比,,,,,,,,,,,,,,
7100,,,76,给指定类型的塔附加buff,肉鸽模式，1格范围内，每有一个塔，火炮塔攻击增加,-1,7101,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,9,塔的类型,,,,
7101,,,136,火炮塔附近1格有n个塔，每个塔增加火炮塔的攻击,肉鸽模式，1格范围内，每有一个塔，火炮塔攻击增加,-1,0.05,每个塔增加的百分比,,,,,,,,,,,,,,
7102,,,76,给指定类型的塔附加buff,肉鸽模式，1格范围内，每有一个塔，火炮塔攻速增加,-1,7103,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,9,塔的类型,,,,
7103,,,137,火炮塔附近1格有n个塔，每个塔增加火炮塔的攻速,肉鸽模式，1格范围内，每有一个塔，火炮塔攻速增加,-1,0.05,每个塔增加的百分比,,,,,,,,,,,,,,
7104,,,76,给指定类型的塔附加buff,"肉鸽模式球形飞弹塔子弹加1,攻速降低",-1,"7105,7106",BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,10,塔的类型,,,,
7105,,,121,增加子弹数量,"肉鸽模式，球形飞弹塔子弹加1,攻速降低",-1,1,增加的子弹数量,,,,,,,,,,,,,,
7106,,,122,降低攻速,"肉鸽模式，球形飞弹塔子弹加1,攻速降低",-1,0.15,减少的攻速,,,,,,,,,,,,,,
7107,,,76,给指定类型的塔附加buff,肉鸽模式，球形飞弹塔子弹命中敌方单位的时候，会添加一个有时效的减速,-1,7108,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,10,塔的类型,,,,
7108,,,9,命中敌人时触发,肉鸽模式，球形飞弹塔子弹命中敌方单位的时候，会添加一个有时效的减速,-1,7109,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,,,,,,
7109,,,138,"肉鸽模式球形飞弹天赋特定减速Buff,百分比","肉鸽模式球形飞弹天赋特定减速Buff,百分比",0.5,0.7,减速百分比,,,,,,,,,,,,,,
7110,,,76,给指定类型的塔附加buff,肉鸽模式，霰弹塔每次攻击会击退敌方单位,-1,7111,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,11,塔的类型,,,,
7111,,,9,命中敌人时触发,肉鸽模式，霰弹塔每次攻击会击退敌方单位,-1,7112,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,,,,,,
7112,,,7,"击退一定距离,单位为格子大小",肉鸽模式，霰弹塔每次攻击会击退敌方单位,0,0.05,"击退距离,单位为格子",,,,,,,,,,,,,,
7113,,,76,给指定类型的塔附加buff,肉鸽模式，天空之矛击中目标血量超过百分比，晕眩一段时间，BOSS时间减半,-1,7114,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,12,塔的类型,,,,
7114,,,139,击中前怪物血量高于百分比触发,肉鸽模式，天空之矛击中目标血量超过百分比，晕眩一段时间，BOSS时间减半,-1,7115,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,0.7,血量百分比,,,,
7115,,,28,眩晕,肉鸽模式，天空之矛击中目标血量超过百分比，晕眩一段时间，BOSS时间减半,1.2,0.5,对boss减少的半分比,,,,,,,,,,,,,,
7116,,,76,给指定类型的塔附加buff,肉鸽模式，被天空之矛攻击的单位防御下降一段时间,-1,7117,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,12,塔的类型,,,,
7117,,,9,命中敌人时触发,肉鸽模式，被天空之矛攻击的单位防御下降一段时间,-1,7118,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,,,,,,
7118,,,140,防御力百分比降低,肉鸽模式，被天空之矛攻击的单位防御下降一段时间,3,0.3,防御力下降百分比,,,,,,,,,,,,,,
7119,,,76,给指定类型的塔附加buff,肉鸽模式，天空之矛攻击有概率触发斩杀，击杀血量小于血量百分比的单位,-1,7120,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,12,塔的类型,,,,
7120,,,142,击中前怪物血量低于百分比触发,肉鸽模式，天空之矛攻击有概率触发斩杀，击杀血量小于血量百分比的单位,-1,7121,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,0.1,血量百分比,,,,
7121,,,141,即死,肉鸽模式，天空之矛攻击有概率触发斩杀，击杀血量小于血量百分比的单位,0,,,,,,,,,,,,,,,,
7122,,,76,给指定类型的塔附加buff,肉鸽模式，天空之矛攻击精英/首领怪物时，攻击增加,-1,"7123,7124",BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,12,塔的类型,,,,
7123,,,143,攻击指定怪物时攻击力百分比加成,肉鸽模式，天空之矛攻击精英/首领怪物时，攻击增加,-1,1.0,攻击力百分比,2,怪物强度MONSTER_STRENGTH,,,,,,,,,,,,
7124,,,143,攻击指定怪物时攻击力百分比加成,肉鸽模式，天空之矛攻击精英/首领怪物时，攻击增加,-1,1.0,攻击力百分比,3,怪物强度MONSTER_STRENGTH,,,,,,,,,,,,
7125,,,76,给指定类型的塔附加buff,肉鸽模式，飞镖发射器初始攻击间隔提高，每次攻击降低攻击间隔，有叠加上限，若一定时间内未进行攻击则重置,-1,7126,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,13,塔的类型,,,,
7126,,,144,初始攻击间隔提高，每次攻击降低攻击间隔，有叠加上限，若一定时间内未进行攻击则重置,肉鸽模式，飞镖发射器初始攻击间隔提高，每次攻击降低攻击间隔，有叠加上限，若一定时间内未进行攻击则重置,-1,0.2,初始降低的百分比,0.05,每次增加的百分比,10,增加上限层数,3.0,连击等待时间,,,,,,,,
7127,,,76,给指定类型的塔附加buff,肉鸽模式，每波开始，飞镖发射器有一定概率进入过载状态，暴击概率提升，暴击伤害提高,-1,7128,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,13,塔的类型,,,,
7128,,,145,每波开始，概率添加某些状态，没随机到就会移除,肉鸽模式，每波开始，飞镖发射器有一定概率进入过载状态，暴击概率提升，暴击伤害提高,-1,"7129,7130",BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,5000,触发万分比,,,,,,
7129,,,31,暴击率增加,肉鸽模式，每波开始，飞镖发射器有一定概率进入过载状态，暴击概率提升，暴击伤害提高,-1,0.2,暴击率增加百分比,,,,,,,,,,,,,,
7130,,,146,暴击伤害增加,肉鸽模式，每波开始，飞镖发射器有一定概率进入过载状态，暴击概率提升，暴击伤害提高,-1,0.3,暴击伤害增加百分比,,,,,,,,,,,,,,
7131,,,76,给指定类型的塔附加buff,肉鸽模式，气球炸弹塔爆炸范围有概率造成晕眩,-1,7132,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,14,塔的类型,,,,
7132,,,9,命中敌人时触发,肉鸽模式，气球炸弹塔爆炸范围有概率造成晕眩,-1,7133,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,3000,触发万分比,,,,,,
7133,,,28,眩晕,肉鸽模式，气球炸弹塔爆炸范围有概率造成晕眩,0.8,0.5,对boss减少的半分比,,,,,,,,,,,,,,
7134,,,76,给指定类型的塔附加buff,肉鸽模式，气球炸弹塔爆炸范围提升，但是攻击力下降,-1,"7135,7136",BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,14,塔的类型,,,,
7135,,,109,增加防御塔爆炸范围,肉鸽模式，气球炸弹塔爆炸范围提升,-1,0.2,增加的百分比,,,,,,,,,,,,,,
7136,,,54,降低攻击力,肉鸽模式，气球炸弹塔攻击力下降,-1,0,降低的攻击力,0.2,降低的百分比,,,,,,,,,,,,
7137,,,76,给指定类型的塔附加buff,肉鸽模式，气球炸弹塔一段时间内没有造成伤害，下次攻击子弹增加,-1,7138,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,14,塔的类型,,,,
7138,,,147,一段时间内没有造成伤害，下次攻击子弹增加,肉鸽模式，气球炸弹塔一段时间内没有造成伤害，下次攻击子弹增加,-1,10,等待时间,1,增加子弹数量,0.3,"子弹的发射时间,相对于最后一个子弹,小于0表示根据以后子弹的平均发射间隔自动计算时间",,,,,,,,,,
7139,,,76,给指定类型的塔附加buff,肉鸽模式，气球炸弹塔击杀的单位会对附近的空中单位造成此单位最大生命百分比的伤害,-1,7140,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,14,塔的类型,,,,
7140,,,148,"击杀怪物时,对周围指定类型的怪物造成当前怪物最大血量百分比的伤害",肉鸽模式，气球炸弹塔击杀的单位会对附近的空中单位造成此单位最大生命百分比的伤害,-1,0.2,最大血量的百分比,2,指定怪物类型TARGET_BEHAVIOUR_TYPE,5,范围,,,,,,,,,,
7141,,,76,给指定类型的塔附加buff,肉鸽模式，电磁震荡塔能量球的旋转速度提升百分比,-1,7142,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,15,塔的类型,,,,
7142,,,129,子弹飞行速度增加,肉鸽模式，电磁震荡塔能量球的旋转速度提升百分比,-1,0.3,增加的百分比,,,,,,,,,,,,,,
7143,,,76,给指定类型的塔附加buff,肉鸽模式，风刃发射器的索敌范围提升,-1,7144,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,16,塔的类型,,,,
7144,,,6,"增加射程,固定百分比",肉鸽模式，风刃发射器的索敌范围提升,-1,1.0,射程百分比,,,,,,,,,,,,,,
7145,,,76,给指定类型的塔附加buff,肉鸽模式，风刃发射器子弹增加，但是攻击间隔增加,-1,"7146,7147",BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,16,塔的类型,,,,
7146,,,121,增加子弹数量,肉鸽模式，风刃发射器子弹增加，但是攻击间隔增加,-1,2,增加的子弹数量,,,,,,,,,,,,,,
7147,,,122,降低攻速,肉鸽模式，风刃发射器子弹增加，但是攻击间隔增加,-1,0.35,减少的攻速,,,,,,,,,,,,,,
7148,,,76,给指定类型的塔附加buff,肉鸽模式，球形飞弹塔子弹数翻倍，但是攻击下降,-1,"7149,7150",BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,10,塔的类型,,,,
7149,,,54,降低攻击力,肉鸽模式，球形飞弹塔子弹数翻倍，但是攻击下降,-1,0,降低的攻击力,0.25,降低的百分比,,,,,,,,,,,,
7150,,,149,百分比增加子弹数量,肉鸽模式，球形飞弹塔子弹数翻倍，但是攻击下降,-1,1,增加百分比,,,,,,,,,,,,,,
7151,,,76,给指定类型的塔附加buff,肉鸽模式，球形飞弹塔释放一定数量子弹，攻速提升，直到波次结束,-1,7152,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,10,塔的类型,,,,
7152,,,150,"塔释放一定数量子弹,触发buff,直到波次结束",肉鸽模式，球形飞弹塔释放一定数量子弹，攻速提升，直到波次结束,-1,7153,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,20,子弹发射数量,,,,
7153,,,63,增加攻速,肉鸽模式，球形飞弹塔释放一定数量子弹，攻速提升，直到波次结束,-1,1,提升攻速,,,,,,,,,,,,,,
7154,,,76,给指定类型的塔附加buff,肉鸽模式，霰弹塔波次开始的一定时间内，攻速增加,-1,7155,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,11,塔的类型,,,,
7155,,,145,每波开始，概率添加某些状态，没随机到就会移除,肉鸽模式，霰弹塔波次开始的一定时间内，攻速增加,-1,7156,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,,,,,,
7156,,,63,增加攻速,肉鸽模式，霰弹塔波次开始的一定时间内，攻速增加,10,0.4,提升攻速,,,,,,,,,,,,,,
7157,,,76,给指定类型的塔附加buff,肉鸽模式，霰弹塔射程增加,-1,7158,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,11,塔的类型,,,,
7158,,,6,"增加射程,固定百分比",肉鸽模式，霰弹塔射程增加,-1,0.5,射程百分比,,,,,,,,,,,,,,
7159,,,76,给指定类型的塔附加buff,肉鸽模式，霰弹塔每击杀n个敌人，获得n建造点,-1,7160,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,11,塔的类型,,,,
7160,,,151,霰弹塔每击杀n个敌人，获得n建造点,肉鸽模式，霰弹塔每击杀n个敌人，获得n建造点,-1,5,需要击杀的数量,1,增加的建造点,,,,,,,,,,,,
7161,,,76,给指定类型的塔附加buff,肉鸽模式，霰弹塔击杀n个敌人后，下一次攻击提高,-1,7162,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,11,塔的类型,,,,
7162,,,152,击杀n个敌人后，下一次攻击提高,肉鸽模式，霰弹塔击杀n个敌人后，下一次攻击提高,-1,1,需要击杀的数量,0.6,攻击力提高百分比,,,,,,,,,,,,
7163,,,76,给指定类型的塔附加buff,肉鸽模式，天空之矛每击杀n个敌人，回复m点已损失的羊村生命,-1,7164,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,12,塔的类型,,,,
7164,,,153,每击杀n个敌人，回复m点已损失的羊村生命,肉鸽模式，天空之矛每击杀n个敌人，回复m点已损失的羊村生命,-1,8,需要击杀的数量,1,回复的血量,,,,,,,,,,,,
7165,,,76,给指定类型的塔附加buff,肉鸽模式，飞镖发射器攻击力降低，每次攻击提高攻击力。上限n层，切换目标时重置,-1,7166,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,13,塔的类型,,,,
7166,,,154,攻击力降低，每次攻击提高攻击力。上限n层，切换目标时重置,肉鸽模式，飞镖发射器攻击力降低，每次攻击提高攻击力。上限n层，切换目标时重置,-1,0.2,降低的攻击力百分比,0.05,每次上升的攻击力百分比,10,上限层数,,,,,,,,,,
7167,,,76,给指定类型的塔附加buff,肉鸽模式，飞镖发射器攻击力提高，但每次攻击都会随机选择射程内的目标,-1,"7168,7169",BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,13,塔的类型,,,,
7168,,,53,提升攻击力,肉鸽模式，飞镖发射器攻击力提高，但每次攻击都会随机选择射程内的目标,-1,0,提升攻击力,0.3,提升的百分比,,,,,,,,,,,,
7169,,,155,寻敌方式修改,肉鸽模式，飞镖发射器攻击力提高，但每次攻击都会随机选择射程内的目标,-1,4,修改寻敌方式SEARCH_TARGET,1,改为强制选择新目标,,,,,,,,,,,,
7170,,,76,给指定类型的塔附加buff,肉鸽模式，飞镖发射器对处于异常状态下的单位造成的伤害提升,-1,7171,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,13,塔的类型,,,,
7171,,,156,对处于异常状态下的单位造成的伤害提升,肉鸽模式，飞镖发射器对处于异常状态下的单位造成的伤害提升,-1,0.3,伤害提升百分比,,,,,,,,,,,,,,
7172,,,76,给指定类型的塔附加buff,肉鸽模式，气球炸弹塔击杀n个敌人后，升级将变为免费,-1,7173,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,14,塔的类型,,,,
7173,,,157,击杀n个敌人后，该塔升级免费,肉鸽模式，气球炸弹塔击杀n个敌人后，升级将变为免费,-1,10,需要击杀的数量,,,,,,,,,,,,,,
7174,,,76,给指定类型的塔附加buff,肉鸽模式，风刃发射器子弹大小提升，伤害提升,-1,"7175,7176",BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,16,塔的类型,,,,
7175,,,158,调整子弹大小,肉鸽模式，风刃发射器子弹大小提升，伤害提升,-1,0.5,调整的子弹大小,,,,,,,,,,,,,,
7176,,,108,伤害增加,肉鸽模式，风刃发射器子弹大小提升，伤害提升,-1,0.3,增加的百分比,,,,,,,,,,,,,,
7177,,,76,给指定类型的塔附加buff,肉鸽模式，风刃发射器子弹每穿过一个敌方单位，子弹攻击提高,-1,7178,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,16,塔的类型,,,,
7178,,,159,风刃发射器子弹每穿过一个敌方单位，子弹攻击提高,肉鸽模式，风刃发射器子弹每穿过一个敌方单位，子弹攻击提高,-1,0.1,每次穿过提高攻击百分比,,,,,,,,,,,,,,
7179,,,76,给指定类型的塔附加buff,肉鸽模式，按塔等级增加子弹飞行距离,-1,7180,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,16,塔的类型,,,,
7180,,,160,肉鸽模式，按塔等级增加子弹飞行距离,肉鸽模式，按塔等级增加子弹飞行距离,-1,"2,3",等级,"1,3",等级对应增加的飞行距离(格),,,,,,,,,,,,
7181,,,76,给指定类型的塔附加buff,肉鸽模式，防空飞弹塔的子弹会弹跳攻击n次，每次弹跳子弹的伤害降低,-1,7182,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,2,塔的类型,,,,
7182,,,161,增加弹跳子弹的弹跳次数,肉鸽模式，防空飞弹塔的子弹会弹跳攻击n次，每次弹跳子弹的伤害降低,-1,3,调整的弹跳次数,-0.5,调整的伤害百分比,,,,,,,,,,,,
7183,,,76,给指定类型的塔附加buff,肉鸽模式，十字弓击杀n个敌人后，随机变成一个同等级的其他防御塔,-1,7184,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,1,塔的类型,,,,
7184,,,162,击杀n个敌人后，随机变成一个塔，保留等级,肉鸽模式，十字弓击杀n个敌人后，随机变成一个同等级的其他防御塔,-1,10,需要击杀的数量,1,是否保留等级,"1,2,9,10,11,12,13,14,15,16",变化防御塔类型,,,,,,,,,,
7185,,,76,给指定类型的塔附加buff,肉鸽模式，火炮塔炮弹着陆时有概率爆炸多次,-1,7186,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,9,塔的类型,,,,
7186,,,163,火炮子弹概率爆炸多次,肉鸽模式，火炮塔炮弹着陆时有概率爆炸多次,-1,1,多爆炸的次数,0.5,多爆炸的概率,,,,,,,,,,,,
7187,,,76,给指定类型的塔附加buff,肉鸽模式，电磁震荡塔子弹碰撞后不消失，但是伤害降低,-1,"7188,7189",BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,15,塔的类型,,,,
7188,,,164,设置电磁震荡塔子弹不消失,肉鸽模式，电磁震荡塔子弹碰撞后不消失，但是伤害降低,-1,,,,,,,,,,,,,,,,
7189,,,135,伤害降低,肉鸽模式，电磁震荡塔子弹碰撞后不消失，但是伤害降低,-1,0.9,减少的百分比,,,,,,,,,,,,,,
7190,,,76,给指定类型的塔附加buff,肉鸽模式，电磁震荡塔射程内的怪物移动速度降低，多个电磁震荡塔不叠加,-1,7191,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,15,塔的类型,,,,
7191,,,165,向进入该塔射程范围内的怪物添加buff,肉鸽模式，电磁震荡塔射程内的怪物移动速度降低，多个电磁震荡塔不叠加,-1,7192,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,1,怪物离开时是否移除,,,,
7192,,,166,电磁震荡塔射程减速buff，不叠加,肉鸽模式，电磁震荡塔射程内的怪物移动速度降低，多个电磁震荡塔不叠加,-1,0.1,减速百分比,,,,,,,,,,,,,,
7193,,,76,给指定类型的塔附加buff,肉鸽模式，电磁震荡塔击杀n个敌人，获得能量球,-1,7194,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,15,塔的类型,,,,
7194,,,167,电磁震荡塔击杀n个敌人，获得能量球,肉鸽模式，电磁震荡塔击杀n个敌人，获得能量球,-1,1,需要击杀的数量,1,获得子弹的数量,12,子弹同时存在的最大数量,,,,,,,,,,
7195,,,76,给指定类型的塔附加buff,肉鸽模式，电磁震荡塔能量球生成间隔降低,-1,7196,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,15,塔的类型,,,,
7196,,,63,增加攻速,肉鸽模式，电磁震荡塔能量球生成间隔降低,-1,0.3,提升攻速,,,,,,,,,,,,,,
7197,,,76,给指定类型的塔附加buff,肉鸽模式，电磁震荡塔每有n个能量球消失，一定范围的塔暴击提升，持续一段时间，有最高叠层,-1,7198,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,15,塔的类型,,,,
